depth_mid,easy,fraction_replicas_rate_positive,hard,ratio_growth_rate_max,ratio_growth_rate_median,ratio_growth_rate_min,threshold_high,threshold_low
1.856674943938702,parity4,1.0,random_balanced,724.1938890524117,542.2822062019675,490.74254362470145,0.16584943107749,0.14709524984054
1.9766749439387048,parity4,1.0,random_balanced,654.8528551150647,489.5253827480732,449.4866276603585,0.14709524984054,0.13046178322759
2.0966749439387233,parity4,1.0,random_balanced,656.2461273272086,458.01088644559786,385.33634527088606,0.13046178322759,0.11570922175511
2.216674943938711,parity4,1.0,random_balanced,644.77044716681,438.6160039493494,331.75018242879247,0.11570922175511,0.10262487349125
2.3366749439386982,parity4,1.0,random_balanced,612.3022945876993,461.05065575264433,317.81269897884266,0.10262487349125,0.0910200976149
2.4566749439387454,parity4,1.0,random_balanced,561.1487048159181,480.4382733439252,339.86700052949953,0.0910200976149,0.08072758472664
2.576674943938729,parity4,1.0,random_balanced,524.3131324711369,491.87332438958515,332.65708959903014,0.08072758472664,0.07159894470088
2.6966749439386963,parity4,1.0,random_balanced,503.4102139981068,472.640160048358,375.17750326398766,0.07159894470088,0.06350256730259
2.8166749439387466,parity4,1.0,random_balanced,490.507164708108,459.2830686341224,393.31601370861347,0.06350256730259,0.05632172472467
2.9366749439387587,parity4,1.0,random_balanced,483.102941804051,443.2390082705915,383.39977289645844,0.05632172472467,0.04995288868947
3.056674943938718,parity4,1.0,random_balanced,468.60649486353134,423.33993342286124,363.7221349774291,0.04995288868947,0.04430423785175
3.1766749439387616,parity4,1.0,random_balanced,458.1175315835984,408.89482729465533,362.7446502130782,0.04430423785175,0.03929433398389
3.2966749439388465,parity4,1.0,random_balanced,447.3989863100777,401.4207931018441,362.44807617912903,0.03929433398389,0.0348509478575
3.4166749439388817,parity4,1.0,random_balanced,435.4079633349051,384.2512499022965,353.32393209249346,0.0348509478575,0.03091001789378
3.5366749439388308,parity4,1.0,random_balanced,429.4464556543489,378.91287504530686,332.4931619819726,0.03091001789378,0.02741472656929
3.656674943938688,parity4,1.0,random_balanced,429.7132534611391,376.21756236035844,317.8866273801371,0.02741472656929,0.02431468126132
3.776674943938572,parity4,1.0,random_balanced,415.3947006926949,368.2397499278797,321.78997882254623,0.02431468126132,0.02156518772293
3.896674943938759,parity4,1.0,random_balanced,402.2764151291347,359.2675050475474,316.4516084265431,0.02156518772293,0.0191266057131
4.016674943938969,parity4,1.0,random_balanced,393.7260616866757,349.43978623711365,309.0759555792599,0.0191266057131,0.01696377749198
4.136674943938941,parity4,1.0,random_balanced,386.61935316311474,339.6968002088556,297.3783261746497,0.01696377749198,0.01504552094156
4.25667494393876,parity4,1.0,random_balanced,385.3027452774943,329.3650260282654,290.0357448947773,0.01504552094156,0.01334418000413
4.376674943938819,parity4,1.0,random_balanced,383.38996509834453,317.3437184318518,272.33009016162265,0.01334418000413,0.01183522595689
4.496674943939098,parity4,1.0,random_balanced,383.5813540290853,307.2056372710749,265.16123896911114,0.01183522595689,0.01049690377433
4.6166749439389765,parity4,1.0,random_balanced,378.6447260623439,298.98746156207875,257.8793576704447,0.01049690377433,0.00930991847971
4.736674943938531,parity4,1.0,random_balanced,371.1108700216189,291.8232484604369,250.75969217342504,0.00930991847971,0.00825715696383
4.856674943938411,parity4,1.0,random_balanced,364.60936742449564,286.01766189396994,243.57165704640332,0.00825715696383,0.0073234412604
4.976674943938288,parity4,1.0,random_balanced,359.17800342329184,280.3779053957877,235.57984296378314,0.0073234412604,0.00649530972095
5.096674943938721,parity4,1.0,random_balanced,354.7817087711993,274.06072606181476,227.41643091619457,0.00649530972095,0.00576082293431
5.216674943939278,parity4,1.0,random_balanced,353.43029498950267,266.4977840007414,220.23479883158234,0.00576082293431,0.00510939159275
5.336674943939214,parity4,1.0,random_balanced,346.00466306674497,260.1909174820162,214.93129243947726,0.00510939159275,0.0045316238228
5.456674943938761,parity4,1.0,random_balanced,336.6656528919046,253.70802294851268,209.01303486143883,0.0045316238228,0.00401918977996
