acceptance_max,acceptance_mean,acceptance_min,elapsed_seconds,level,reached_requested,requested_threshold,survival_max,survival_mean,survival_min,threshold
0.3069864908854167,0.2992406421237522,0.2909138997395833,1620.8306637071073,1047,False,0.03,0.583984375,0.5424626668294271,0.50048828125,0.03407052904367447
0.3053995768229167,0.29939312405056423,0.29248046875,1622.217657584697,1048,False,0.03,0.5888671875,0.5429153442382812,0.5,0.03390537202358246
0.3064778645833333,0.29946115281846786,0.2916259765625,1623.6062941811979,1049,False,0.03,0.59619140625,0.5513102213541666,0.5,0.03374449163675308
0.3073323567708333,0.2995001475016276,0.2903849283854167,1624.9940404184163,1050,False,0.03,0.5888671875,0.5358606974283854,0.5,0.0335768461227417
0.3092041015625,0.29957209693060977,0.29229736328125,1627.7917504273355,1051,False,0.03,0.58544921875,0.5388412475585938,0.5,0.033411018550395966
0.30615234375,0.2997673882378472,0.2890828450520833,1629.1911343969405,1052,False,0.03,0.57666015625,0.5365854899088541,0.50048828125,0.033245690166950226
0.3061930338541667,0.29930464426676434,0.29229736328125,1630.586190149188,1053,False,0.03,0.5712890625,0.5370712280273438,0.50048828125,0.033080823719501495
0.3052164713541667,0.299197514851888,0.2919514973958333,1632.0014030225575,1054,False,0.03,0.59423828125,0.5383504231770834,0.5,0.03291711583733559
0.3067626953125,0.2994214163886176,0.2904052734375,1633.4102575480938,1055,False,0.03,0.5830078125,0.5294698079427084,0.5,0.032750412821769714
0.3070068359375,0.299374262491862,0.2922770182291667,1634.815997183323,1056,False,0.03,0.5869140625,0.5498504638671875,0.50048828125,0.03259347379207611
0.3083699544270833,0.2994089126586914,0.2917277018229167,1636.2163615301251,1057,False,0.03,0.583984375,0.5365498860677084,0.5,0.03243068605661392
0.3059895833333333,0.2994538413153754,0.2903849283854167,1637.614812064916,1058,False,0.03,0.6005859375,0.5426737467447916,0.5009765625,0.03227171301841736
0.30517578125,0.2990230984157986,0.29083251953125,1639.0133731737733,1059,False,0.03,0.58349609375,0.5359293619791666,0.50048828125,0.03211061656475067
0.3072509765625,0.2993493609958225,0.29150390625,1640.412355415523,1060,False,0.03,0.580078125,0.5378087361653646,0.50048828125,0.03195073828101158
0.3072102864583333,0.29972913530137807,0.2927652994791667,1643.227315030992,1061,False,0.03,0.5810546875,0.5410435994466146,0.5,0.03179432451725006
0.3062744140625,0.2997312545776367,0.2931315104166667,1644.6268918961287,1062,False,0.03,0.57568359375,0.5399195353190104,0.5009765625,0.03163699433207512
0.307373046875,0.2995596991644965,0.2912190755208333,1646.025372184813,1063,False,0.03,0.57763671875,0.5438613891601562,0.50048828125,0.03148224204778671
0.3071492513020833,0.2993868721856011,0.2913818359375,1647.4364697784185,1064,False,0.03,0.58447265625,0.5337244669596354,0.5,0.03132310509681702
0.307373046875,0.29997709062364364,0.2933756510416667,1648.8516741544008,1065,False,0.03,0.60400390625,0.5513687133789062,0.5009765625,0.031174015253782272
0.3069661458333333,0.29951032002766925,0.2933756510416667,1650.2725484520197,1066,False,0.03,0.6015625,0.5521799723307291,0.5,0.03102557547390461
0.3065185546875,0.2999619377983941,0.2912190755208333,1651.6700961515307,1067,False,0.03,0.59033203125,0.5404612223307291,0.5009765625,0.030871998518705368
0.3060709635416667,0.29958852132161456,0.2923990885416667,1653.0693100765347,1068,False,0.03,0.58642578125,0.5421778361002604,0.50048828125,0.03071979247033596
0.3062947591145833,0.29970942603217227,0.2921956380208333,1654.4720418415964,1069,False,0.03,0.59521484375,0.5449091593424479,0.5,0.0305690485984087
0.3067830403645833,0.2994558546278212,0.2916259765625,1655.8735054843128,1070,False,0.03,0.59228515625,0.5422312418619791,0.50048828125,0.03041793964803219
0.3061930338541667,0.29943593343098956,0.2930704752604167,1658.68228777498,1071,False,0.03,0.5859375,0.5351282755533854,0.50048828125,0.03026539273560047
0.30596923828125,0.29935540093315977,0.2919514973958333,1660.0801974460483,1072,False,0.03,0.59130859375,0.5355682373046875,0.5,0.030112726613879204
0.3076171875,0.2992227342393663,0.2919718424479167,1661.4690660499036,1073,True,0.03,0.67236328125,0.6271336873372396,0.58642578125,0.03
0.3063557942708333,0.29943211873372394,0.2931722005208333,1667.8095542676747,1074,False,0.02,0.58935546875,0.5445760091145834,0.5,0.029853451997041702
0.3067423502604167,0.2991946538289388,0.2921956380208333,1669.2067501172423,1075,False,0.02,0.58740234375,0.535400390625,0.5,0.02970295399427414
0.3062337239583333,0.299510849846734,0.2926228841145833,1670.6064737848938,1076,False,0.02,0.58349609375,0.5427729288736979,0.5,0.029556892812252045
0.3065185546875,0.29917271931966144,0.292236328125,1672.002782896161,1077,False,0.02,0.5908203125,0.5379689534505209,0.50048828125,0.029409177601337433
0.30767822265625,0.29930252499050564,0.2915852864583333,1673.4028179049492,1078,False,0.02,0.595703125,0.5383351643880209,0.5,0.02926255576312542
0.3064778645833333,0.2990008460150824,0.29168701171875,1674.7982407398522,1079,False,0.02,0.57666015625,0.5397593180338541,0.5,0.029116526246070862
0.3058064778645833,0.29923343658447266,0.2932535807291667,1676.2020446583629,1080,False,0.02,0.5810546875,0.5437444051106771,0.5,0.02897326648235321
0.3065388997395833,0.29920175340440536,0.2927449544270833,1679.1290987096727,1081,False,0.02,0.5791015625,0.535888671875,0.50048828125,0.02882644161581993
0.30718994140625,0.2991376452975803,0.29351806640625,1680.542878523469,1082,False,0.02,0.58837890625,0.5515670776367188,0.50048828125,0.028687607496976852
0.30718994140625,0.29929712083604604,0.28900146484375,1681.9496910050511,1083,False,0.02,0.59619140625,0.5465011596679688,0.50048828125,0.028546782210469246
0.3089803059895833,0.29966142442491317,0.2922159830729167,1683.3507946878672,1084,False,0.02,0.60302734375,0.5425160725911459,0.5,0.028405990451574326
0.30535888671875,0.2996330261230469,0.29339599609375,1684.7411069869995,1085,False,0.02,0.595703125,0.5477294921875,0.5,0.028266921639442444
0.305908203125,0.2993941836886936,0.2931111653645833,1686.1314023844898,1086,False,0.02,0.5712890625,0.5327351888020834,0.50048828125,0.028122639283537865
0.3079630533854167,0.29986498090955943,0.29248046875,1687.5204496905208,1087,False,0.02,0.580078125,0.5331929524739584,0.5,0.02797950990498066
0.3066609700520833,0.2996550665961372,0.29193115234375,1688.9104912132025,1088,False,0.02,0.580078125,0.5398661295572916,0.50048828125,0.027840107679367065
0.3063761393229167,0.2993821038140191,0.2926432291666667,1690.298547964543,1089,False,0.02,0.5869140625,0.5380223592122396,0.5009765625,0.02770024724304676
0.3094889322916667,0.2993499967787001,0.2926839192708333,1691.6995871327817,1090,False,0.02,0.5888671875,0.543060302734375,0.5009765625,0.02756277099251747
0.3092447916666667,0.29930686950683594,0.2925618489583333,1694.5998505353928,1091,False,0.02,0.58154296875,0.5384902954101562,0.5,0.02742447517812252
0.3061930338541667,0.2995147705078125,0.2935791015625,1696.0073102600873,1092,False,0.02,0.5810546875,0.5414632161458334,0.50048828125,0.027287613600492477
0.30609130859375,0.29965782165527344,0.2925821940104167,1697.4175044745207,1093,False,0.02,0.58544921875,0.5372721354166666,0.50048828125,0.027149653062224388
0.3060099283854167,0.2995177374945746,0.2931722005208333,1698.8257491476834,1094,False,0.02,0.59033203125,0.5356496175130209,0.50048828125,0.02701234444975853
0.3063761393229167,0.2995784547593858,0.2943929036458333,1700.2236307263374,1095,False,0.02,0.5859375,0.5422312418619791,0.50048828125,0.02687777765095234
0.3052775065104167,0.29927656385633683,0.29083251953125,1701.6293058618903,1096,False,0.02,0.60009765625,0.5597788492838541,0.5009765625,0.026750903576612473
0.3045654296875,0.29903486039903426,0.2923583984375,1703.0302086658776,1097,False,0.02,0.59912109375,0.5436986287434896,0.5,0.02661789581179619
0.3109944661458333,0.299600707160102,0.2928670247395833,1704.4409655965865,1098,False,0.02,0.58447265625,0.5356725056966146,0.5,0.026482176035642624
