condition_index,dataset_index,lineage_count,log_volume,replica,sampling_protocol,target_function_mass,target_name,threshold,train_hard_exact_mass,unseen_agreement,unseen_target_accuracy
26,5,1,-535.2846755110058,0,cell_balanced,0.583984375,parity2,0.05,1.0,0.9922828330889825,0.9951738630022321
26,5,3,-528.9957545579651,1,cell_balanced,0.6787109375,parity2,0.05,1.0,0.9938742196836943,0.9963902064732143
26,5,1,-527.0781211684534,2,cell_balanced,0.576171875,parity2,0.05,1.0,0.990919805469895,0.9943062918526786
26,5,2,-527.4062188083171,3,cell_balanced,0.51904296875,parity2,0.05,1.0,0.9896870605843591,0.9933515276227679
27,5,1,-452.52140313848275,0,cell_balanced,0.0166015625,mux3,0.05,1.0,0.956933746668006,0.9582192557198661
27,5,2,-452.0011809063152,1,cell_balanced,0.00390625,mux3,0.05,1.0,0.9600455258627881,0.9584067208426339
27,5,2,-453.7651515832839,2,cell_balanced,0.00341796875,mux3,0.05,1.0,0.9560731100731582,0.954132080078125
27,5,1,-451.8740730110324,3,cell_balanced,0.00927734375,mux3,0.05,1.0,0.9586295732791944,0.9574257986886161
28,6,2,-545.0816209204737,0,cell_balanced,1.0,parity2,0.05,1.0,1.0,1.0
28,6,1,-546.6507811856459,1,cell_balanced,0.99951171875,parity2,0.05,1.0,0.9999956403459821,0.9999978201729911
28,6,1,-546.8722461532149,2,cell_balanced,0.99951171875,parity2,0.05,1.0,0.9999956403459821,0.9999978201729911
28,6,2,-554.7433554641136,3,cell_balanced,1.0,parity2,0.05,1.0,1.0,1.0
29,6,3,-468.77708359166104,0,cell_balanced,0.75048828125,mux3,0.05,1.0,0.9959027835234435,0.9978005545479911
29,6,2,-469.7109593522373,1,cell_balanced,0.72265625,mux3,0.05,1.0,0.9956715024934409,0.9976436070033482
29,6,3,-468.55306647191605,2,cell_balanced,0.669921875,mux3,0.05,1.0,0.9942005036872067,0.9968239920479911
29,6,2,-467.93765919742987,3,cell_balanced,0.7109375,mux3,0.05,1.0,0.9950978576417361,0.9973711286272321
30,7,2,-529.5861004449299,0,cell_balanced,0.10302734375,parity2,0.05,1.0,0.9754018416848317,0.9750911167689732
30,7,3,-531.0940748518954,1,cell_balanced,0.09765625,parity2,0.05,1.0,0.9771516687980342,0.9760698590959821
30,7,2,-528.6227531949658,2,cell_balanced,0.0771484375,parity2,0.05,1.0,0.9770639283649254,0.9758104596819196
30,7,3,-530.0472846794428,3,cell_balanced,0.0947265625,parity2,0.05,1.0,0.9756447406496986,0.975006103515625
31,7,3,-452.55067828847694,0,cell_balanced,0.03125,mux3,0.05,1.0,0.9640312783175181,0.9667401994977679
31,7,3,-453.2001593499556,1,cell_balanced,0.0283203125,mux3,0.05,1.0,0.9614920705667102,0.9646671840122768
31,7,5,-453.40573078457237,2,cell_balanced,0.03271484375,mux3,0.05,1.0,0.9651955764219959,0.9674857003348214
31,7,5,-452.8698190970737,3,cell_balanced,0.0361328125,mux3,0.05,1.0,0.9627988017839151,0.9677821568080357
32,0,2,-532.3942210173394,0,conflict_enriched,0.58984375,parity2,0.05,1.0,0.9893279268966398,0.9936501639229911
32,0,3,-532.3591056262028,1,conflict_enriched,0.65966796875,parity2,0.05,1.0,0.9914382784421018,0.9952130998883929
32,0,1,-531.9088373345679,2,conflict_enriched,0.671875,parity2,0.05,1.0,0.9903383613739238,0.9946005684988839
32,0,2,-531.8202909642632,3,conflict_enriched,0.59033203125,parity2,0.05,1.0,0.9879061898380525,0.9930049351283482
33,0,3,-497.697124014792,0,conflict_enriched,0.76611328125,mux3,0.05,1.0,0.9958839413841686,0.9976850237165179
33,0,3,-500.2274321480835,1,conflict_enriched,0.73193359375,mux3,0.05,1.0,0.995068649876616,0.9971487862723214
33,0,1,-495.4617333761851,2,conflict_enriched,0.7490234375,mux3,0.05,1.0,0.9958878048000885,0.9977068219866071
33,0,1,-500.40330771852985,3,conflict_enriched,0.6630859375,mux3,0.05,1.0,0.9935110117321079,0.9961068289620536
34,1,4,-508.151067213769,0,conflict_enriched,0.0029296875,parity2,0.05,1.0,0.9424134450860961,0.9329071044921875
34,1,3,-508.37066741673044,1,conflict_enriched,0.001953125,parity2,0.05,1.0,0.9442467573374744,0.9349081856863839
34,1,1,-508.2205520242464,2,conflict_enriched,0.00439453125,parity2,0.05,1.0,0.9392828344009254,0.9298902239118304
34,1,4,-509.58931746151114,3,conflict_enriched,0.001953125,parity2,0.05,1.0,0.939038069751193,0.9265354701450893
35,1,2,-495.941821089319,0,conflict_enriched,0.88427734375,mux3,0.05,1.0,0.998214100849621,0.9990626743861607
35,1,4,-497.4684282940596,1,conflict_enriched,0.82568359375,mux3,0.05,1.0,0.9972637409990502,0.9985591343470982
35,1,2,-496.8031563973361,2,conflict_enriched,0.86083984375,mux3,0.05,1.0,0.9980321816667956,0.9989645821707589
35,1,2,-497.9050824650784,3,conflict_enriched,0.90087890625,mux3,0.05,1.0,0.9986726567986306,0.9993089948381696
36,2,3,-527.4149347205138,0,conflict_enriched,0.67041015625,parity2,0.05,1.0,0.9943706643698694,0.9969024658203125
36,2,4,-528.7352815728449,1,conflict_enriched,0.6591796875,parity2,0.05,1.0,0.9944848374683498,0.9969024658203125
36,2,3,-526.9469461731918,2,conflict_enriched,0.66748046875,parity2,0.05,1.0,0.9947620663126079,0.9969983782087054
36,2,2,-529.5656932839279,3,conflict_enriched,0.6708984375,parity2,0.05,1.0,0.9944470254031652,0.9968850272042411
37,2,2,-484.0209307391695,0,conflict_enriched,0.07861328125,mux3,0.05,1.0,0.9748053166361978,0.9744415283203125
37,2,2,-485.60773989251913,1,conflict_enriched,0.09619140625,mux3,0.05,1.0,0.9801551615986374,0.979339599609375
37,2,1,-483.23012747409683,2,conflict_enriched,0.0634765625,mux3,0.05,1.0,0.9761178216795103,0.9750823974609375
37,2,1,-485.3357163298905,3,conflict_enriched,0.02197265625,mux3,0.05,1.0,0.9734519134804744,0.9691816057477679
38,3,1,-532.7920491859933,0,conflict_enriched,0.22607421875,parity2,0.05,1.0,0.9729177334010954,0.9787227085658482
38,3,1,-537.2658011329551,1,conflict_enriched,0.27294921875,parity2,0.05,1.0,0.9760111666947002,0.9828077043805804
38,3,1,-529.7362755186117,2,conflict_enriched,0.22314453125,parity2,0.05,1.0,0.9768464482914619,0.9815434047154018
38,3,1,-529.7216144393012,3,conflict_enriched,0.3076171875,parity2,0.05,1.0,0.977662208350008,0.9835488455636161
39,3,2,-491.90574987381416,0,conflict_enriched,0.462890625,mux3,0.05,1.0,0.9917559134202273,0.9945417131696429
39,3,2,-490.61636014623224,1,conflict_enriched,0.435546875,mux3,0.05,1.0,0.9916966566279759,0.9942648751395089
39,3,2,-491.1743109271887,2,conflict_enriched,0.50341796875,mux3,0.05,1.0,0.9920692228207709,0.9947793143136161
39,3,3,-489.78246757148395,3,conflict_enriched,0.35595703125,mux3,0.05,1.0,0.990183914187765,0.9927651541573661
40,4,1,-530.4150509877325,0,conflict_enriched,0.21923828125,parity2,0.05,1.0,0.9805984236172599,0.9850594656808036
40,4,1,-528.7376672224852,1,conflict_enriched,0.1611328125,parity2,0.05,1.0,0.9775837047608052,0.9816175188337054
40,4,1,-526.8533457812197,2,conflict_enriched,0.2060546875,parity2,0.05,1.0,0.9821825199844666,0.9850572858537946
40,4,1,-526.5142423447251,3,conflict_enriched,0.21142578125,parity2,0.05,1.0,0.9813765888479002,0.9847455705915179
41,4,2,-492.84624822165574,0,conflict_enriched,0.70263671875,mux3,0.05,1.0,0.9951805803196587,0.9972381591796875
41,4,2,-495.0882982943591,1,conflict_enriched,0.74658203125,mux3,0.05,1.0,0.9958947393547941,0.9977242606026786
41,4,3,-494.7231711803079,2,conflict_enriched,0.77294921875,mux3,0.05,1.0,0.9962741208347692,0.9979684012276786
41,4,4,-493.15177789516787,3,conflict_enriched,0.65234375,mux3,0.05,1.0,0.9939326224352713,0.9963335309709821
42,5,1,-531.373346676808,0,conflict_enriched,0.68701171875,parity2,0.05,1.0,0.9940284347241335,0.9966975620814732
42,5,2,-529.1423710834927,1,conflict_enriched,0.69677734375,parity2,0.05,1.0,0.9941190588756302,0.9967084612165179
42,5,1,-530.1229964677144,2,conflict_enriched,0.77734375,parity2,0.05,1.0,0.9958403789204258,0.9977896554129464
42,5,2,-532.8822461364786,3,conflict_enriched,0.6396484375,parity2,0.05,1.0,0.992040575187066,0.9953874860491071
43,5,3,-504.7957216586176,0,conflict_enriched,0.99755859375,mux3,0.05,1.0,0.9999782272872376,0.9999891008649554
43,5,3,-504.3917340524883,1,conflict_enriched,0.99951171875,mux3,0.05,1.0,0.9999956403459821,0.9999978201729911
43,5,2,-503.1186558284414,2,conflict_enriched,0.9990234375,mux3,0.05,1.0,0.9999912806919643,0.9999956403459821
43,5,3,-504.66847722455657,3,conflict_enriched,0.9951171875,mux3,0.05,1.0,0.9999477437855485,0.9999738420758929
44,6,2,-536.4341457678064,0,conflict_enriched,0.67529296875,parity2,0.05,1.0,0.9923308553062736,0.9955269949776786
44,6,2,-535.0546262334816,1,conflict_enriched,0.89501953125,parity2,0.05,1.0,0.9977980382161776,0.9988555908203125
44,6,1,-531.3119873687059,2,conflict_enriched,0.61376953125,parity2,0.05,1.0,0.9900849178819232,0.9940120152064732
44,6,1,-534.1773224207025,3,conflict_enriched,0.63525390625,parity2,0.05,1.0,0.9899518813463954,0.9939662388392857
45,6,2,-500.82284367412194,0,conflict_enriched,0.8974609375,mux3,0.05,1.0,0.9986523089068442,0.9992871965680804
45,6,4,-500.15553216405067,1,conflict_enriched,0.8193359375,mux3,0.05,1.0,0.9975205623177592,0.9986419677734375
45,6,1,-498.36137498354304,2,conflict_enriched,0.8359375,mux3,0.05,1.0,0.9978452958434382,0.9988141741071429
45,6,1,-499.56451899471955,3,conflict_enriched,0.84033203125,mux3,0.05,1.0,0.9969877325171527,0.9983782087053571
46,7,2,-523.4418958151798,0,conflict_enriched,0.18994140625,parity2,0.05,1.0,0.9633025366975954,0.9744219098772321
46,7,1,-530.7594450208447,1,conflict_enriched,0.11474609375,parity2,0.05,1.0,0.9603172769199754,0.9683380126953125
46,7,2,-520.8211470056611,2,conflict_enriched,0.3134765625,parity2,0.05,1.0,0.9776439306017026,0.9857025146484375
46,7,1,-523.7355701462358,3,conflict_enriched,0.22265625,parity2,0.05,1.0,0.9715356932605533,0.9805777413504464
47,7,2,-488.07405607006405,0,conflict_enriched,0.54736328125,mux3,0.05,1.0,0.9920491390213629,0.9952806745256696
47,7,3,-487.4009560743303,1,conflict_enriched,0.49755859375,mux3,0.05,1.0,0.9911981077218839,0.9944632393973214
47,7,1,-487.7616327200839,2,conflict_enriched,0.60693359375,mux3,0.05,1.0,0.993106637316178,0.9959128243582589
47,7,2,-488.58269838635573,3,conflict_enriched,0.4287109375,mux3,0.05,1.0,0.9875561822458224,0.9919934953962054
0,0,3,-572.6023270019133,0,uniform_random,0.00927734375,parity2,0.03,1.0,0.9336685584256851,0.9111785888671875
0,0,2,-573.9575376382517,1,uniform_random,0.009765625,parity2,0.03,1.0,0.9322893998737537,0.9131840297154018
0,0,3,-574.7270652579182,2,uniform_random,0.00732421875,parity2,0.03,1.0,0.9331994409113238,0.9098227364676339
0,0,3,-574.4639064372656,3,uniform_random,0.02001953125,parity2,0.03,1.0,0.9303841586555238,0.9165562220982143
1,0,1,-442.2917691916143,0,uniform_random,0.0,mux3,0.03,1.0,0.9407141490677777,0.8396432059151786
1,0,2,-443.76516100068017,1,uniform_random,0.0,mux3,0.03,1.0,0.938543575940973,0.8358132498604911
1,0,4,-444.5474671070154,2,uniform_random,0.0,mux3,0.03,1.0,0.9387064783427893,0.8375483921595982
1,0,3,-443.6290223315431,3,uniform_random,0.0,mux3,0.03,1.0,0.9384453357060529,0.836273193359375
2,1,3,-608.6494177272325,0,uniform_random,0.6064453125,parity2,0.03,1.0,0.9918500879103893,0.9948992047991071
2,1,2,-602.0286624344625,1,uniform_random,0.63671875,parity2,0.03,1.0,0.993551185720256,0.9959782191685268
2,1,1,-597.5362051305797,2,uniform_random,0.57470703125,parity2,0.03,1.0,0.9907287900084618,0.9941057477678571
2,1,1,-604.1074565168955,3,uniform_random,0.64892578125,parity2,0.03,1.0,0.9937760476016458,0.9961962018694196
3,1,3,-468.1621341491889,0,uniform_random,0.0,mux3,0.03,1.0,0.952023858309907,0.8149893624441964
3,1,1,-468.7719000709143,1,uniform_random,0.0,mux3,0.03,1.0,0.9473797618922672,0.8213653564453125
3,1,3,-467.2213279469647,2,uniform_random,0.0,mux3,0.03,1.0,0.9434103916840957,0.8316519601004464
3,1,2,-468.27281273548346,3,uniform_random,0.0,mux3,0.03,1.0,0.9491769744193649,0.8170928955078125
4,2,1,-582.6105426793232,0,uniform_random,0.0068359375,parity2,0.03,1.0,0.964665975363691,0.9507598876953125
4,2,1,-583.4008204314247,1,uniform_random,0.01611328125,parity2,0.03,1.0,0.9605720451334215,0.9478999546595982
4,2,2,-585.0659205185221,2,uniform_random,0.02392578125,parity2,0.03,1.0,0.9600431106953937,0.9537288120814732
4,2,1,-580.8577573290722,3,uniform_random,0.025390625,parity2,0.03,1.0,0.9599396290786767,0.9515489850725446
5,2,3,-487.9257692176042,0,uniform_random,0.0,mux3,0.03,1.0,0.9688734142019407,0.8699667794363839
5,2,3,-484.915995005047,1,uniform_random,0.0,mux3,0.03,1.0,0.9735110978602997,0.8776572091238839
5,2,3,-484.69612336837514,2,uniform_random,0.0,mux3,0.03,1.0,0.9678401825890404,0.8720986502511161
5,2,2,-482.92816043560714,3,uniform_random,0.0,mux3,0.03,1.0,0.9689032864575609,0.8782806396484375
6,3,2,-585.9786411593915,0,uniform_random,0.03271484375,parity2,0.03,1.0,0.9607033118240598,0.9531794956752232
6,3,1,-588.0348383378442,1,uniform_random,0.017578125,parity2,0.03,1.0,0.9616789393518499,0.949066162109375
6,3,2,-586.850062982849,2,uniform_random,0.048828125,parity2,0.03,1.0,0.9626310115433245,0.9535980224609375
6,3,2,-588.1385943071166,3,uniform_random,0.02734375,parity2,0.03,1.0,0.9623956732876727,0.9511893136160714
7,3,1,-512.5843375370357,0,uniform_random,0.0,mux3,0.03,1.0,0.9493422643014712,0.9112374441964286
7,3,1,-511.6109352207213,1,uniform_random,0.0,mux3,0.03,1.0,0.9478652978594001,0.9049813406808036
7,3,1,-512.212446854272,2,uniform_random,0.0,mux3,0.03,1.0,0.9485652108145523,0.9015938895089286
7,3,2,-513.9035817030983,3,uniform_random,0.0,mux3,0.03,1.0,0.947479160726008,0.9079807826450893
8,4,2,-589.5893928793807,0,uniform_random,0.1669921875,parity2,0.03,1.0,0.9694989808930697,0.9736088344029018
8,4,3,-590.5936448968866,1,uniform_random,0.15283203125,parity2,0.03,1.0,0.9720107805405286,0.9750823974609375
8,4,2,-588.8477734423647,2,uniform_random,0.080078125,parity2,0.03,1.0,0.9665775846158796,0.9670628138950893
8,4,1,-585.3490603381081,3,uniform_random,0.07080078125,parity2,0.03,1.0,0.9670422679340193,0.9637843540736607
9,4,5,-406.9879369570918,0,uniform_random,0.0,mux3,0.03,1.0,0.9958715865463778,0.8548344203404018
9,4,4,-406.71876083097857,1,uniform_random,0.0,mux3,0.03,1.0,0.9957535372533138,0.8547385079520089
9,4,4,-406.61817364654735,2,uniform_random,0.0,mux3,0.03,1.0,0.9964964631896799,0.8552398681640625
9,4,6,-406.5834296409711,3,uniform_random,0.0,mux3,0.03,1.0,0.9958692267531918,0.8548387799944196
10,5,1,-579.1393075276764,0,uniform_random,0.2998046875,parity2,0.03,1.0,0.9852893346684934,0.9891793387276786
10,5,1,-577.1663978222871,1,uniform_random,0.35400390625,parity2,0.03,1.0,0.9877453682286034,0.9910452706473214
10,5,2,-580.1398513989986,2,uniform_random,0.28955078125,parity2,0.03,1.0,0.9816024538543721,0.9865831647600446
10,5,2,-579.2484843836922,3,uniform_random,0.2724609375,parity2,0.03,1.0,0.9840640844690781,0.9880174909319196
11,5,1,-493.08026804326556,0,uniform_random,0.0,mux3,0.03,1.0,0.9616367740219791,0.9298924037388393
11,5,2,-496.5223501022319,1,uniform_random,0.00048828125,mux3,0.03,1.0,0.9602544761783905,0.9299098423549107
11,5,1,-494.2828599228333,2,uniform_random,0.00048828125,mux3,0.03,1.0,0.9570330177151123,0.9296308244977679
11,5,1,-494.7255819908566,3,uniform_random,0.0,mux3,0.03,1.0,0.9587975360317417,0.9308755057198661
12,6,1,-603.8118307250895,0,uniform_random,0.74658203125,parity2,0.03,1.0,0.9941631772112336,0.9968893868582589
12,6,1,-609.1040057460257,1,uniform_random,0.56494140625,parity2,0.03,1.0,0.9856719172036658,0.9911608014787946
12,6,1,-598.8035251858184,2,uniform_random,0.71630859375,parity2,0.03,1.0,0.9931994317106861,0.9963269914899554
12,6,2,-609.8959667952861,3,uniform_random,0.5078125,parity2,0.03,1.0,0.9851672899133205,0.9912065778459821
13,6,3,-490.78674559009926,0,uniform_random,0.0,mux3,0.03,1.0,0.9289120481055682,0.9034205845424107
13,6,2,-491.26810220115453,1,uniform_random,0.0,mux3,0.03,1.0,0.9269641304109292,0.9010205950055804
13,6,2,-489.42390111606215,2,uniform_random,0.0,mux3,0.03,1.0,0.9280657960262241,0.9004146030970982
13,6,3,-490.5088359484071,3,uniform_random,0.0,mux3,0.03,1.0,0.9271177342052993,0.9032047816685268
14,7,2,-574.4740273175466,0,uniform_random,0.00146484375,parity2,0.03,1.0,0.9583904482796035,0.93829345703125
14,7,3,-575.0844963547189,1,uniform_random,0.00341796875,parity2,0.03,1.0,0.9592409279667764,0.9357997349330357
14,7,3,-575.6032210678175,2,uniform_random,0.0009765625,parity2,0.03,1.0,0.9610172750662175,0.9352308000837054
14,7,3,-573.434110644605,3,uniform_random,0.0,parity2,0.03,1.0,0.9598570746531563,0.9358280726841518
15,7,3,-478.8827155067843,0,uniform_random,0.0,mux3,0.03,1.0,0.9732326380047948,0.8662218366350446
15,7,4,-478.69481162056917,1,uniform_random,0.0,mux3,0.03,1.0,0.9715872232209648,0.8673379080636161
15,7,3,-480.98982156360245,2,uniform_random,0.0,mux3,0.03,1.0,0.9726256003756859,0.8714665004185268
15,7,1,-477.73152510414235,3,uniform_random,0.0,mux3,0.03,1.0,0.9715413733764623,0.8716801234654018
16,0,1,-594.1825796451792,0,cell_balanced,0.73193359375,parity2,0.03,1.0,0.994684585016482,0.9971378871372768
16,0,3,-604.2196988372103,1,cell_balanced,0.7041015625,parity2,0.03,1.0,0.9939319579447711,0.9967476981026786
16,0,1,-595.8143934925993,2,cell_balanced,0.736328125,parity2,0.03,1.0,0.9947350074927268,0.9971793038504464
16,0,1,-593.5005494237478,3,cell_balanced,0.6943359375,parity2,0.03,1.0,0.9944264048998915,0.9969199044363839
17,0,2,-540.6520392718292,0,cell_balanced,0.98779296875,mux3,0.03,1.0,0.9998744347230432,0.9999367850167411
17,0,2,-539.2442774429175,1,cell_balanced,0.98876953125,mux3,0.03,1.0,0.9998525171854281,0.9999258858816964
17,0,2,-541.0883032345637,2,cell_balanced,0.9912109375,mux3,0.03,1.0,0.9999217434649574,0.9999607631138393
17,0,2,-540.6178257604172,3,cell_balanced,0.986328125,mux3,0.03,1.0,0.999861543181387,0.9999302455357143
18,1,1,-595.4914561047075,0,cell_balanced,0.26904296875,parity2,0.03,1.0,0.9796602801689591,0.9831869942801339
18,1,2,-596.1962331258325,1,cell_balanced,0.17578125,parity2,0.03,1.0,0.9767388796322144,0.9789167131696429
18,1,1,-589.1179267486255,2,cell_balanced,0.19189453125,parity2,0.03,1.0,0.9773868707479423,0.9800393240792411
18,1,1,-587.4668029930643,3,cell_balanced,0.3134765625,parity2,0.03,1.0,0.9848823384967768,0.9882725306919643
19,1,2,-478.4127593077368,0,cell_balanced,0.0,mux3,0.03,1.0,0.9452745473695172,0.8865923200334821
19,1,3,-477.6392423346258,1,cell_balanced,0.0,mux3,0.03,1.0,0.9435078034356682,0.888763427734375
19,1,4,-479.4079404403186,2,cell_balanced,0.0,mux3,0.03,1.0,0.9445767663213859,0.8840876988002232
19,1,3,-481.05482271781534,3,cell_balanced,0.0,mux3,0.03,1.0,0.9449933337120361,0.8862675258091518
20,2,2,-604.2361447944295,0,cell_balanced,0.609375,parity2,0.03,1.0,0.991278317262659,0.9947139195033482
20,2,2,-612.4739290200534,1,cell_balanced,0.51025390625,parity2,0.03,1.0,0.9891308011042946,0.992950439453125
20,2,1,-603.628655371994,2,cell_balanced,0.62841796875,parity2,0.03,1.0,0.9928218136862689,0.9956948416573661
20,2,2,-623.4627745458916,3,cell_balanced,0.080078125,parity2,0.03,1.0,0.9789313915944063,0.9788774762834821
21,2,1,-526.8411361624652,0,cell_balanced,0.2626953125,mux3,0.03,1.0,0.9879413290327962,0.9904654366629464
21,2,2,-525.6988221436312,1,cell_balanced,0.21240234375,mux3,0.03,1.0,0.9867773525246822,0.9887717110770089
21,2,1,-525.2757897337676,2,cell_balanced,0.2265625,mux3,0.03,1.0,0.9847430659734792,0.9871281215122768
21,2,1,-528.898021369953,3,cell_balanced,0.1494140625,mux3,0.03,1.0,0.9857818243583271,0.9874747140066964
22,3,1,-584.0500268259949,0,cell_balanced,0.0146484375,parity2,0.03,1.0,0.9532605177260167,0.9499555315290179
22,3,2,-586.0221706923484,1,cell_balanced,0.0244140625,parity2,0.03,1.0,0.9532688664528121,0.9515250069754464
22,3,3,-584.1868042044672,2,cell_balanced,0.033203125,parity2,0.03,1.0,0.9545175207743585,0.9521004813058036
22,3,1,-580.3444695184515,3,cell_balanced,0.01318359375,parity2,0.03,1.0,0.9513228762065784,0.9483860560825893
23,3,4,-479.21780227024743,0,cell_balanced,0.0,mux3,0.03,1.0,0.9479852980284191,0.8127310616629464
23,3,2,-479.72865009865916,1,cell_balanced,0.0,mux3,0.03,1.0,0.9432474381676255,0.8178492954799107
23,3,3,-478.5708368056474,2,cell_balanced,0.0,mux3,0.03,1.0,0.9503359906762782,0.8170754568917411
23,3,2,-480.72224796851066,3,cell_balanced,0.0,mux3,0.03,1.0,0.9485680625862817,0.8232312883649554
24,4,1,-565.6406623627207,0,cell_balanced,0.0009765625,parity2,0.03,1.0,0.9306849087596615,0.9198346819196429
24,4,1,-562.5662719530378,1,cell_balanced,0.0,parity2,0.03,1.0,0.9214909969034061,0.9067426409040179
24,4,1,-561.8371692694633,2,cell_balanced,0.00048828125,parity2,0.03,1.0,0.9182799445317408,0.9023393903459821
24,4,1,-562.8483238679977,3,cell_balanced,0.0,parity2,0.03,1.0,0.9243785403713078,0.9122227260044643
25,4,3,-505.44499893238265,0,cell_balanced,0.0048828125,mux3,0.03,1.0,0.9559191612548742,0.9542497907366071
25,4,1,-505.7242359292433,1,cell_balanced,0.02099609375,mux3,0.03,1.0,0.9553836905304856,0.9565277099609375
25,4,2,-504.7407761061955,2,cell_balanced,0.0078125,mux3,0.03,1.0,0.9569562094285954,0.9558977399553571
25,4,3,-505.52634247521786,3,cell_balanced,0.0283203125,mux3,0.03,1.0,0.957565998729903,0.960662841796875
26,5,1,-601.814597659445,0,cell_balanced,0.79345703125,parity2,0.03,1.0,0.995178791306774,0.9973558698381696
26,5,2,-595.0197318872071,1,cell_balanced,0.71630859375,parity2,0.03,1.0,0.9940398098643922,0.9965297154017857
26,5,1,-593.3836037160852,2,cell_balanced,0.70263671875,parity2,0.03,1.0,0.9940574571986334,0.9965253557477679
26,5,2,-593.2413468179147,3,cell_balanced,0.68115234375,parity2,0.03,1.0,0.9947254852586702,0.9969068254743304
27,5,1,-514.3658792288023,0,cell_balanced,0.00732421875,mux3,0.03,1.0,0.9673471434166779,0.9660884312220982
27,5,1,-514.3123065546455,1,cell_balanced,0.0166015625,mux3,0.03,1.0,0.9686341592859379,0.9681636265345982
27,5,1,-516.4161516436646,2,cell_balanced,0.0244140625,mux3,0.03,1.0,0.9654724219063503,0.9654497419084821
27,5,1,-513.9666285256105,3,cell_balanced,0.0263671875,mux3,0.03,1.0,0.9692868124840521,0.9695805140904018
28,6,2,-612.5623283580984,0,cell_balanced,1.0,parity2,0.03,1.0,1.0,1.0
28,6,1,-614.3362970224366,1,cell_balanced,1.0,parity2,0.03,1.0,1.0,1.0
28,6,1,-614.4887604437704,2,cell_balanced,1.0,parity2,0.03,1.0,1.0,1.0
28,6,2,-622.3844283355828,3,cell_balanced,1.0,parity2,0.03,1.0,1.0,1.0
29,6,3,-533.5208255253197,0,cell_balanced,0.8505859375,mux3,0.03,1.0,0.997749223721752,0.9988032749720982
29,6,2,-535.0569714901086,1,cell_balanced,0.787109375,mux3,0.03,1.0,0.9965483424335592,0.9981209891183036
29,6,2,-533.4936119888775,2,cell_balanced,0.82470703125,mux3,0.03,1.0,0.9974495406360135,0.9986354282924107
29,6,2,-532.5089362095437,3,cell_balanced,0.83984375,mux3,0.03,1.0,0.997717123719135,0.9988032749720982
30,7,2,-596.3111838116325,0,cell_balanced,0.138671875,parity2,0.03,1.0,0.9805875809213124,0.9813297816685268
30,7,3,-598.098149445084,1,cell_balanced,0.1494140625,parity2,0.03,1.0,0.981133451347982,0.9821406773158482
30,7,2,-594.9954723056892,2,cell_balanced,0.17822265625,parity2,0.03,1.0,0.9817852419863128,0.9836600167410714
30,7,3,-596.3822305237162,3,cell_balanced,0.14599609375,parity2,0.03,1.0,0.9808985688646603,0.9820600237165179
31,7,3,-516.414207561636,0,cell_balanced,0.08154296875,mux3,0.03,1.0,0.9759839481415257,0.9784306117466518
31,7,2,-516.8054751101764,1,cell_balanced,0.03955078125,mux3,0.03,1.0,0.9725919541547899,0.9741494315011161
31,7,5,-517.9114820263313,2,cell_balanced,0.05029296875,mux3,0.03,1.0,0.9737810236983891,0.9756208147321429
31,7,5,-516.9291292726944,3,cell_balanced,0.02587890625,mux3,0.03,1.0,0.9727842858185597,0.9744284493582589
32,0,1,-598.0853377484433,0,conflict_enriched,0.6494140625,parity2,0.03,1.0,0.9920427433003001,0.995452880859375
32,0,3,-598.280556474018,1,conflict_enriched,0.5927734375,parity2,0.03,1.0,0.9896159175053104,0.9938398088727679
32,0,1,-597.754814035854,2,conflict_enriched,0.7900390625,parity2,0.03,1.0,0.9956098688697855,0.9976414271763393
32,0,1,-597.7872588498517,3,conflict_enriched,0.67333984375,parity2,0.03,1.0,0.9914856681155513,0.9951280866350446
33,0,3,-561.4629867956565,0,conflict_enriched,0.72607421875,mux3,0.03,1.0,0.9957337047676206,0.9975128173828125
33,0,3,-564.1098374850778,1,conflict_enriched,0.82666015625,mux3,0.03,1.0,0.9957710333733709,0.9977068219866071
33,0,1,-557.5328560546999,2,conflict_enriched,0.880859375,mux3,0.03,1.0,0.9982206350062046,0.9990626743861607
33,0,1,-564.1720224970493,3,conflict_enriched,0.65673828125,mux3,0.03,1.0,0.9939106921189927,0.9962659563337054
34,1,4,-574.637614735914,0,conflict_enriched,0.0126953125,parity2,0.03,1.0,0.9519018561502788,0.9448983328683036
34,1,3,-574.3677399352179,1,conflict_enriched,0.0068359375,parity2,0.03,1.0,0.950847237314297,0.9458792550223214
34,1,1,-573.4795704983247,2,conflict_enriched,0.01171875,parity2,0.03,1.0,0.9522475828902488,0.9472874232700893
34,1,3,-576.2989747576445,3,conflict_enriched,0.00927734375,parity2,0.03,1.0,0.9549549855393237,0.9484383719308036
35,1,2,-559.6889259187767,0,conflict_enriched,0.947265625,mux3,0.03,1.0,0.9993970046880997,0.9996904645647321
35,1,4,-561.064090196866,1,conflict_enriched,0.93212890625,mux3,0.03,1.0,0.999134941987594,0.9995574951171875
35,1,2,-561.1200498385479,2,conflict_enriched,0.96826171875,mux3,0.03,1.0,0.9996241134844819,0.9998103550502232
35,1,2,-561.9707249789305,3,conflict_enriched,0.9638671875,mux3,0.03,1.0,0.9995311742651213,0.9997623988560268
